capabilityId,sourceId,unitCode,unitTitle,grade,semester,knowledgePointId,knowledgePointName,questionType,effectiveQuestionType,questionForm,questionFormLabel,patternGroupId,basePatternGroupId,patternSpecId,depthModes,contextModes,selectionModes,surfaceId,surfaceRouteId,surfaceStatus,generatorConsumer,validatorConsumer,contextLineage,htmlRouteId,pdfRouteId,defaultQuestionCount,declaredUiMaxQuestionCount,verifiedMaxQuestionCount,capacityEvidence,evidenceLevel,compatibilityPolicy,compatibilityStatus,normalizationEvidence
pgc_g3a_u01_3a01_7eb657bce27f6e96,g3a_u01_3a01,3A-U01,10000以內的數,3,upper,kp_g3a_u01_4digit_compare,四位數比大小,NUMERIC,NUMERIC,四位數比大小,四位數比大小,pg_g3a_u01_4digit_compare,pg_g3a_u01_4digit_compare,ps_g3a_u01_4digit_compare,NOT_APPLICABLE,NOT_APPLICABLE,sourceUnit|singleKnowledgePoint|mixedKnowledgePointsSameUnit,PIXEL,surface.pixel.beta,PUBLIC_ACTIVE,site/modules/curriculum/batch-a/batch-a-browser-generator-p03f13.js,site/modules/curriculum/batch-a/batch-a-browser-validator-p03f13.js,NOT_APPLICABLE,renderer.preview_html,renderer.iframe_print,20,200,,UNVERIFIED_UNTIL_PGC_R03,PUBLIC_VISIBLE_RUNTIME_EVIDENCE,fifteen_unit_public_runtime_admission,ACCOUNTED_PENDING_PGC_R02_INTERSECTION_NORMALIZATION,
pgc_g3a_u01_3a01_81ea8298e6aefcbf,g3a_u01_3a01,3A-U01,10000以內的數,3,upper,kp_g3a_u01_chinese_to_number,中文數字轉四位數,NUMERIC,NUMERIC,中文數字轉四位數,中文數字轉四位數,pg_g3a_u01_chinese_to_number,pg_g3a_u01_chinese_to_number,ps_g3a_u01_chinese_to_4digit_number_with_zero,NOT_APPLICABLE,NOT_APPLICABLE,sourceUnit|singleKnowledgePoint|mixedKnowledgePointsSameUnit,CLASSIC,surface.classic.index,PUBLIC_ACTIVE,site/modules/curriculum/batch-a/batch-a-browser-generator-p03f13.js,site/modules/curriculum/batch-a/batch-a-browser-validator-p03f13.js,NOT_APPLICABLE,renderer.preview_html,renderer.iframe_print,20,200,,UNVERIFIED_UNTIL_PGC_R03,PUBLIC_VISIBLE_RUNTIME_EVIDENCE,fifteen_unit_public_runtime_admission,ACCOUNTED_PENDING_PGC_R02_INTERSECTION_NORMALIZATION,
pgc_g3a_u01_3a01_8542d79e4b086f19,g3a_u01_3a01,3A-U01,10000以內的數,3,upper,kp_g3a_u01_place_value_unit_conversion,四位數位值換算：十、百、千、金錢,NUMERIC,NUMERIC,四位數位值換算：十、百、千、金錢,四位數位值換算：十、百、千、金錢,pg_g3a_u01_place_value_unit_conversion,pg_g3a_u01_place_value_unit_conversion,ps_g3a_u01_tens_to_hundreds_conversion,NOT_APPLICABLE,NOT_APPLICABLE,sourceUnit|singleKnowledgePoint|mixedKnowledgePointsSameUnit,FALLBACK_404,surface.classic.404_fallback,PUBLIC_DEPRECATED,site/modules/curriculum/batch-a/batch-a-browser-generator-p03f13.js,site/modules/curriculum/batch-a/batch-a-browser-validator-p03f13.js,NOT_APPLICABLE,renderer.preview_html,renderer.iframe_print,20,200,,UNVERIFIED_UNTIL_PGC_R03,PUBLIC_VISIBLE_RUNTIME_EVIDENCE,fifteen_unit_public_runtime_admission,ACCOUNTED_PENDING_PGC_R02_INTERSECTION_NORMALIZATION,
pgc_g3a_u01_3a01_86d1610aadfed764,g3a_u01_3a01,3A-U01,10000以內的數,3,upper,kp_g3a_u01_digit_place_value_decomposition,四位數位值分解與位值判讀,NUMERIC,NUMERIC,四位數位值分解與位值判讀,四位數位值分解與位值判讀,pg_g3a_u01_digit_place_value_decomposition,pg_g3a_u01_digit_place_value_decomposition,ps_g3a_u01_4digit_place_value_full_decomposition,NOT_APPLICABLE,NOT_APPLICABLE,sourceUnit|singleKnowledgePoint|mixedKnowledgePointsSameUnit,CLASSIC,surface.classic.index,PUBLIC_ACTIVE,site/modules/curriculum/batch-a/batch-a-browser-generator-p03f13.js,site/modules/curriculum/batch-a/batch-a-browser-validator-p03f13.js,NOT_APPLICABLE,renderer.preview_html,renderer.iframe_print,20,200,,UNVERIFIED_UNTIL_PGC_R03,PUBLIC_VISIBLE_RUNTIME_EVIDENCE,fifteen_unit_public_runtime_admission,ACCOUNTED_PENDING_PGC_R02_INTERSECTION_NORMALIZATION,
pgc_g3a_u01_3a01_8b7ba22a6a7bdf53,g3a_u01_3a01,3A-U01,10000以內的數,3,upper,kp_g3a_u01_digit_arrangement_max_min,指定數字組成最大 / 最小四位數,NUMERIC,NUMERIC,指定數字組成最大 / 最小四位數,指定數字組成最大 / 最小四位數,pg_g3a_u01_digit_arrangement_max_min,pg_g3a_u01_digit_arrangement_max_min,ps_g3a_u01_digit_arrangement_min_4digit_no_leading_zero,NOT_APPLICABLE,NOT_APPLICABLE,sourceUnit|singleKnowledgePoint|mixedKnowledgePointsSameUnit,CLASSIC,surface.classic.index,PUBLIC_ACTIVE,site/modules/curriculum/batch-a/batch-a-browser-generator-p03f13.js,site/modules/curriculum/batch-a/batch-a-browser-validator-p03f13.js,NOT_APPLICABLE,renderer.preview_html,renderer.iframe_print,20,200,,UNVERIFIED_UNTIL_PGC_R03,PUBLIC_VISIBLE_RUNTIME_EVIDENCE,fifteen_unit_public_runtime_admission,ACCOUNTED_PENDING_PGC_R02_INTERSECTION_NORMALIZATION,
pgc_g3a_u01_3a01_8e66e33170974deb,g3a_u01_3a01,3A-U01,10000以內的數,3,upper,kp_g3a_u01_digit_arrangement_max_min,指定數字組成最大 / 最小四位數,NUMERIC,NUMERIC,指定數字組成最大 / 最小四位數,指定數字組成最大 / 最小四位數,pg_g3a_u01_digit_arrangement_max_min,pg_g3a_u01_digit_arrangement_max_min,ps_g3a_u01_digit_arrangement_max_4digit,NOT_APPLICABLE,NOT_APPLICABLE,sourceUnit|singleKnowledgePoint|mixedKnowledgePointsSameUnit,PIXEL,surface.pixel.beta,PUBLIC_ACTIVE,site/modules/curriculum/batch-a/batch-a-browser-generator-p03f13.js,site/modules/curriculum/batch-a/batch-a-browser-validator-p03f13.js,NOT_APPLICABLE,renderer.preview_html,renderer.iframe_print,20,200,,UNVERIFIED_UNTIL_PGC_R03,PUBLIC_VISIBLE_RUNTIME_EVIDENCE,fifteen_unit_public_runtime_admission,ACCOUNTED_PENDING_PGC_R02_INTERSECTION_NORMALIZATION,
pgc_g3a_u01_3a01_9575dab97a30db1a,g3a_u01_3a01,3A-U01,10000以內的數,3,upper,kp_g3a_u01_digit_arrangement_max_min,指定數字組成最大 / 最小四位數,NUMERIC,NUMERIC,指定數字組成最大 / 最小四位數,指定數字組成最大 / 最小四位數,pg_g3a_u01_digit_arrangement_max_min,pg_g3a_u01_digit_arrangement_max_min,ps_g3a_u01_digit_arrangement_min_4digit_no_leading_zero,NOT_APPLICABLE,NOT_APPLICABLE,sourceUnit|singleKnowledgePoint|mixedKnowledgePointsSameUnit,FALLBACK_404,surface.classic.404_fallback,PUBLIC_DEPRECATED,site/modules/curriculum/batch-a/batch-a-browser-generator-p03f13.js,site/modules/curriculum/batch-a/batch-a-browser-validator-p03f13.js,NOT_APPLICABLE,renderer.preview_html,renderer.iframe_print,20,200,,UNVERIFIED_UNTIL_PGC_R03,PUBLIC_VISIBLE_RUNTIME_EVIDENCE,fifteen_unit_public_runtime_admission,ACCOUNTED_PENDING_PGC_R02_INTERSECTION_NORMALIZATION,
pgc_g3a_u01_3a01_988404fd28eaeab7,g3a_u01_3a01,3A-U01,10000以內的數,3,upper,kp_g3a_u01_digit_place_value_decomposition,四位數位值分解與位值判讀,NUMERIC,NUMERIC,四位數位值分解與位值判讀,四位數位值分解與位值判讀,pg_g3a_u01_digit_place_value_decomposition,pg_g3a_u01_digit_place_value_decomposition,ps_g3a_u01_4digit_same_digit_different_place,NOT_APPLICABLE,NOT_APPLICABLE,sourceUnit|singleKnowledgePoint|mixedKnowledgePointsSameUnit,CLASSIC,surface.classic.index,PUBLIC_ACTIVE,site/modules/curriculum/batch-a/batch-a-browser-generator-p03f13.js,site/modules/curriculum/batch-a/batch-a-browser-validator-p03f13.js,NOT_APPLICABLE,renderer.preview_html,renderer.iframe_print,20,200,,UNVERIFIED_UNTIL_PGC_R03,PUBLIC_VISIBLE_RUNTIME_EVIDENCE,fifteen_unit_public_runtime_admission,ACCOUNTED_PENDING_PGC_R02_INTERSECTION_NORMALIZATION,
pgc_g3a_u01_3a01_9f70b7dd62ed91eb,g3a_u01_3a01,3A-U01,10000以內的數,3,upper,kp_g3a_u01_digit_place_value_decomposition,四位數位值分解與位值判讀,NUMERIC,NUMERIC,四位數位值分解與位值判讀,四位數位值分解與位值判讀,pg_g3a_u01_digit_place_value_decomposition,pg_g3a_u01_digit_place_value_decomposition,ps_g3a_u01_4digit_same_digit_different_place,NOT_APPLICABLE,NOT_APPLICABLE,sourceUnit|singleKnowledgePoint|mixedKnowledgePointsSameUnit,PIXEL,surface.pixel.beta,PUBLIC_ACTIVE,site/modules/curriculum/batch-a/batch-a-browser-generator-p03f13.js,site/modules/curriculum/batch-a/batch-a-browser-validator-p03f13.js,NOT_APPLICABLE,renderer.preview_html,renderer.iframe_print,20,200,,UNVERIFIED_UNTIL_PGC_R03,PUBLIC_VISIBLE_RUNTIME_EVIDENCE,fifteen_unit_public_runtime_admission,ACCOUNTED_PENDING_PGC_R02_INTERSECTION_NORMALIZATION,
pgc_g3a_u01_3a01_a360bb989d5845f6,g3a_u01_3a01,3A-U01,10000以內的數,3,upper,kp_g3a_u01_place_value_composition,四位數位值組合,NUMERIC,NUMERIC,四位數位值組合,四位數位值組合,pg_g3a_u01_place_value_composition,pg_g3a_u01_place_value_composition,ps_g3a_u01_place_value_partial_composition,NOT_APPLICABLE,NOT_APPLICABLE,sourceUnit|singleKnowledgePoint|mixedKnowledgePointsSameUnit,PIXEL,surface.pixel.beta,PUBLIC_ACTIVE,site/modules/curriculum/batch-a/batch-a-browser-generator-p03f13.js,site/modules/curriculum/batch-a/batch-a-browser-validator-p03f13.js,NOT_APPLICABLE,renderer.preview_html,renderer.iframe_print,20,200,,UNVERIFIED_UNTIL_PGC_R03,PUBLIC_VISIBLE_RUNTIME_EVIDENCE,fifteen_unit_public_runtime_admission,ACCOUNTED_PENDING_PGC_R02_INTERSECTION_NORMALIZATION,
pgc_g3a_u01_3a01_a3b3c8ebeac40701,g3a_u01_3a01,3A-U01,10000以內的數,3,upper,kp_g3a_u01_place_value_composition,四位數位值組合,NUMERIC,NUMERIC,四位數位值組合,四位數位值組合,pg_g3a_u01_place_value_composition,pg_g3a_u01_place_value_composition,ps_g3a_u01_place_value_nonstandard_composition,NOT_APPLICABLE,NOT_APPLICABLE,sourceUnit|singleKnowledgePoint|mixedKnowledgePointsSameUnit,FALLBACK_404,surface.classic.404_fallback,PUBLIC_DEPRECATED,site/modules/curriculum/batch-a/batch-a-browser-generator-p03f13.js,site/modules/curriculum/batch-a/batch-a-browser-validator-p03f13.js,NOT_APPLICABLE,renderer.preview_html,renderer.iframe_print,20,200,,UNVERIFIED_UNTIL_PGC_R03,PUBLIC_VISIBLE_RUNTIME_EVIDENCE,fifteen_unit_public_runtime_admission,ACCOUNTED_PENDING_PGC_R02_INTERSECTION_NORMALIZATION,
pgc_g3a_u01_3a01_a5841c377a932854,g3a_u01_3a01,3A-U01,10000以內的數,3,upper,kp_g3a_u01_place_value_unit_conversion,四位數位值換算：十、百、千、金錢,NUMERIC,NUMERIC,四位數位值換算：十、百、千、金錢,四位數位值換算：十、百、千、金錢,pg_g3a_u01_place_value_unit_conversion,pg_g3a_u01_place_value_unit_conversion,ps_g3a_u01_hundreds_to_thousands_conversion,NOT_APPLICABLE,NOT_APPLICABLE,sourceUnit|singleKnowledgePoint|mixedKnowledgePointsSameUnit,PIXEL,surface.pixel.beta,PUBLIC_ACTIVE,site/modules/curriculum/batch-a/batch-a-browser-generator-p03f13.js,site/modules/curriculum/batch-a/batch-a-browser-validator-p03f13.js,NOT_APPLICABLE,renderer.preview_html,renderer.iframe_print,20,200,,UNVERIFIED_UNTIL_PGC_R03,PUBLIC_VISIBLE_RUNTIME_EVIDENCE,fifteen_unit_public_runtime_admission,ACCOUNTED_PENDING_PGC_R02_INTERSECTION_NORMALIZATION,
pgc_g3a_u01_3a01_a5f0c7c6fb6aa388,g3a_u01_3a01,3A-U01,10000以內的數,3,upper,kp_g3a_u01_number_to_chinese,四位數數字轉中文數字,NUMERIC,NUMERIC,四位數數字轉中文數字,四位數數字轉中文數字,pg_g3a_u01_number_to_chinese,pg_g3a_u01_number_to_chinese,ps_g3a_u01_4digit_number_to_chinese_basic,NOT_APPLICABLE,NOT_APPLICABLE,sourceUnit|singleKnowledgePoint|mixedKnowledgePointsSameUnit,CLASSIC,surface.classic.index,PUBLIC_ACTIVE,site/modules/curriculum/batch-a/batch-a-browser-generator-p03f13.js,site/modules/curriculum/batch-a/batch-a-browser-validator-p03f13.js,NOT_APPLICABLE,renderer.preview_html,renderer.iframe_print,20,200,,UNVERIFIED_UNTIL_PGC_R03,PUBLIC_VISIBLE_RUNTIME_EVIDENCE,fifteen_unit_public_runtime_admission,ACCOUNTED_PENDING_PGC_R02_INTERSECTION_NORMALIZATION,
pgc_g3a_u01_3a01_a6cff68fa5ee06bf,g3a_u01_3a01,3A-U01,10000以內的數,3,upper,kp_g3a_u01_digit_place_value_decomposition,四位數位值分解與位值判讀,NUMERIC,NUMERIC,四位數位值分解與位值判讀,四位數位值分解與位值判讀,pg_g3a_u01_digit_place_value_decomposition,pg_g3a_u01_digit_place_value_decomposition,ps_g3a_u01_4digit_place_value_full_decomposition,NOT_APPLICABLE,NOT_APPLICABLE,sourceUnit|singleKnowledgePoint|mixedKnowledgePointsSameUnit,FALLBACK_404,surface.classic.404_fallback,PUBLIC_DEPRECATED,site/modules/curriculum/batch-a/batch-a-browser-generator-p03f13.js,site/modules/curriculum/batch-a/batch-a-browser-validator-p03f13.js,NOT_APPLICABLE,renderer.preview_html,renderer.iframe_print,20,200,,UNVERIFIED_UNTIL_PGC_R03,PUBLIC_VISIBLE_RUNTIME_EVIDENCE,fifteen_unit_public_runtime_admission,ACCOUNTED_PENDING_PGC_R02_INTERSECTION_NORMALIZATION,
pgc_g3a_u01_3a01_af2c68eebe4d61af,g3a_u01_3a01,3A-U01,10000以內的數,3,upper,kp_g3a_u01_place_value_composition,四位數位值組合,NUMERIC,NUMERIC,四位數位值組合,四位數位值組合,pg_g3a_u01_place_value_composition,pg_g3a_u01_place_value_composition,ps_g3a_u01_place_value_nonstandard_composition,NOT_APPLICABLE,NOT_APPLICABLE,sourceUnit|singleKnowledgePoint|mixedKnowledgePointsSameUnit,PIXEL,surface.pixel.beta,PUBLIC_ACTIVE,site/modules/curriculum/batch-a/batch-a-browser-generator-p03f13.js,site/modules/curriculum/batch-a/batch-a-browser-validator-p03f13.js,NOT_APPLICABLE,renderer.preview_html,renderer.iframe_print,20,200,,UNVERIFIED_UNTIL_PGC_R03,PUBLIC_VISIBLE_RUNTIME_EVIDENCE,fifteen_unit_public_runtime_admission,ACCOUNTED_PENDING_PGC_R02_INTERSECTION_NORMALIZATION,
pgc_g3a_u01_3a01_b132e97f1eeba5c5,g3a_u01_3a01,3A-U01,10000以內的數,3,upper,kp_g3a_u01_chinese_to_number,中文數字轉四位數,NUMERIC,NUMERIC,中文數字轉四位數,中文數字轉四位數,pg_g3a_u01_chinese_to_number,pg_g3a_u01_chinese_to_number,ps_g3a_u01_chinese_to_4digit_number_basic,NOT_APPLICABLE,NOT_APPLICABLE,sourceUnit|singleKnowledgePoint|mixedKnowledgePointsSameUnit,FALLBACK_404,surface.classic.404_fallback,PUBLIC_DEPRECATED,site/modules/curriculum/batch-a/batch-a-browser-generator-p03f13.js,site/modules/curriculum/batch-a/batch-a-browser-validator-p03f13.js,NOT_APPLICABLE,renderer.preview_html,renderer.iframe_print,20,200,,UNVERIFIED_UNTIL_PGC_R03,PUBLIC_VISIBLE_RUNTIME_EVIDENCE,fifteen_unit_public_runtime_admission,ACCOUNTED_PENDING_PGC_R02_INTERSECTION_NORMALIZATION,
pgc_g3a_u01_3a01_be09750f070dcb2b,g3a_u01_3a01,3A-U01,10000以內的數,3,upper,kp_g3a_u01_chinese_to_number,中文數字轉四位數,NUMERIC,NUMERIC,中文數字轉四位數,中文數字轉四位數,pg_g3a_u01_chinese_to_number,pg_g3a_u01_chinese_to_number,ps_g3a_u01_chinese_to_4digit_number_with_zero,NOT_APPLICABLE,NOT_APPLICABLE,sourceUnit|singleKnowledgePoint|mixedKnowledgePointsSameUnit,PIXEL,surface.pixel.beta,PUBLIC_ACTIVE,site/modules/curriculum/batch-a/batch-a-browser-generator-p03f13.js,site/modules/curriculum/batch-a/batch-a-browser-validator-p03f13.js,NOT_APPLICABLE,renderer.preview_html,renderer.iframe_print,20,200,,UNVERIFIED_UNTIL_PGC_R03,PUBLIC_VISIBLE_RUNTIME_EVIDENCE,fifteen_unit_public_runtime_admission,ACCOUNTED_PENDING_PGC_R02_INTERSECTION_NORMALIZATION,
pgc_g3a_u01_3a01_be8ed915a77918f3,g3a_u01_3a01,3A-U01,10000以內的數,3,upper,kp_g3a_u01_place_value_composition,四位數位值組合,NUMERIC,NUMERIC,四位數位值組合,四位數位值組合,pg_g3a_u01_place_value_composition,pg_g3a_u01_place_value_composition,ps_g3a_u01_place_value_nonstandard_composition,NOT_APPLICABLE,NOT_APPLICABLE,sourceUnit|singleKnowledgePoint|mixedKnowledgePointsSameUnit,CLASSIC,surface.classic.index,PUBLIC_ACTIVE,site/modules/curriculum/batch-a/batch-a-browser-generator-p03f13.js,site/modules/curriculum/batch-a/batch-a-browser-validator-p03f13.js,NOT_APPLICABLE,renderer.preview_html,renderer.iframe_print,20,200,,UNVERIFIED_UNTIL_PGC_R03,PUBLIC_VISIBLE_RUNTIME_EVIDENCE,fifteen_unit_public_runtime_admission,ACCOUNTED_PENDING_PGC_R02_INTERSECTION_NORMALIZATION,
pgc_g3a_u01_3a01_c0b7ae88c527ab56,g3a_u01_3a01,3A-U01,10000以內的數,3,upper,kp_g3a_u01_4digit_compare,四位數比大小,APPLICATION,APPLICATION,application_word_problem,全域情境應用題,w01_app_pg_g3a_u01_4digit_compare,pg_g3a_u01_4digit_compare,ps_g3a_u01_4digit_compare,NOT_APPLICABLE,NOT_APPLICABLE,sourceUnit|singleKnowledgePoint|mixedKnowledgePointsSameUnit,CLASSIC,surface.classic.index,PUBLIC_ACTIVE,site/modules/curriculum/batch-a/batch-a-browser-generator-p03f13.js,site/modules/curriculum/batch-a/batch-a-browser-validator-p03f13.js,POSTG-APP-W01-A06E,renderer.preview_html,renderer.iframe_print,20,200,,UNVERIFIED_UNTIL_PGC_R03,PRODUCTION_ADMITTED_OR_PUBLIC_D0,fifteen_unit_public_runtime_admission,ACCOUNTED_PENDING_PGC_R02_INTERSECTION_NORMALIZATION,
pgc_g3a_u01_3a01_c34bdb5a86c3bc6b,g3a_u01_3a01,3A-U01,10000以內的數,3,upper,kp_g3a_u01_range_reasoning,四位數條件範圍推理,APPLICATION,APPLICATION,application_word_problem,全域情境應用題,w01_app_pg_g3a_u01_range_reasoning,pg_g3a_u01_range_reasoning,ps_g3a_u01_4digit_range_compare_reasoning,NOT_APPLICABLE,NOT_APPLICABLE,sourceUnit|singleKnowledgePoint|mixedKnowledgePointsSameUnit,CLASSIC,surface.classic.index,PUBLIC_ACTIVE,site/modules/curriculum/batch-a/batch-a-browser-generator-p03f13.js,site/modules/curriculum/batch-a/batch-a-browser-validator-p03f13.js,POSTG-APP-W01-A06E,renderer.preview_html,renderer.iframe_print,20,200,,UNVERIFIED_UNTIL_PGC_R03,PRODUCTION_ADMITTED_OR_PUBLIC_D0,fifteen_unit_public_runtime_admission,ACCOUNTED_PENDING_PGC_R02_INTERSECTION_NORMALIZATION,
pgc_g3a_u01_3a01_c6702cf23beda691,g3a_u01_3a01,3A-U01,10000以內的數,3,upper,kp_g3a_u01_range_reasoning,四位數條件範圍推理,NUMERIC,REASONING,四位數條件範圍推理,四位數條件範圍推理,pg_g3a_u01_range_reasoning,pg_g3a_u01_range_reasoning,ps_g3a_u01_4digit_price_range_reasoning,NOT_APPLICABLE,NOT_APPLICABLE,sourceUnit|singleKnowledgePoint|mixedKnowledgePointsSameUnit,FALLBACK_404,surface.classic.404_fallback,PUBLIC_DEPRECATED,site/modules/curriculum/batch-a/batch-a-browser-generator-p03f13.js,site/modules/curriculum/batch-a/batch-a-browser-validator-p03f13.js,NOT_APPLICABLE,renderer.preview_html,renderer.iframe_print,20,200,,UNVERIFIED_UNTIL_PGC_R03,PUBLIC_VISIBLE_RUNTIME_EVIDENCE,fifteen_unit_public_runtime_admission,ACCOUNTED_PENDING_PGC_R02_INTERSECTION_NORMALIZATION,SUBTYPE_REASONING_MAPPED_TO_UI_NUMERIC
pgc_g3a_u01_3a01_c75d91459e42a17e,g3a_u01_3a01,3A-U01,10000以內的數,3,upper,kp_g3a_u01_digit_arrangement_max_min,指定數字組成最大 / 最小四位數,NUMERIC,NUMERIC,指定數字組成最大 / 最小四位數,指定數字組成最大 / 最小四位數,pg_g3a_u01_digit_arrangement_max_min,pg_g3a_u01_digit_arrangement_max_min,ps_g3a_u01_digit_arrangement_max_min_pair,NOT_APPLICABLE,NOT_APPLICABLE,sourceUnit|singleKnowledgePoint|mixedKnowledgePointsSameUnit,FALLBACK_404,surface.classic.404_fallback,PUBLIC_DEPRECATED,site/modules/curriculum/batch-a/batch-a-browser-generator-p03f13.js,site/modules/curriculum/batch-a/batch-a-browser-validator-p03f13.js,NOT_APPLICABLE,renderer.preview_html,renderer.iframe_print,20,200,,UNVERIFIED_UNTIL_PGC_R03,PUBLIC_VISIBLE_RUNTIME_EVIDENCE,fifteen_unit_public_runtime_admission,ACCOUNTED_PENDING_PGC_R02_INTERSECTION_NORMALIZATION,
pgc_g3a_u01_3a01_cc81bf18e64edf91,g3a_u01_3a01,3A-U01,10000以內的數,3,upper,kp_g3a_u01_chinese_to_number,中文數字轉四位數,NUMERIC,NUMERIC,中文數字轉四位數,中文數字轉四位數,pg_g3a_u01_chinese_to_number,pg_g3a_u01_chinese_to_number,ps_g3a_u01_chinese_to_4digit_number_basic,NOT_APPLICABLE,NOT_APPLICABLE,sourceUnit|singleKnowledgePoint|mixedKnowledgePointsSameUnit,PIXEL,surface.pixel.beta,PUBLIC_ACTIVE,site/modules/curriculum/batch-a/batch-a-browser-generator-p03f13.js,site/modules/curriculum/batch-a/batch-a-browser-validator-p03f13.js,NOT_APPLICABLE,renderer.preview_html,renderer.iframe_print,20,200,,UNVERIFIED_UNTIL_PGC_R03,PUBLIC_VISIBLE_RUNTIME_EVIDENCE,fifteen_unit_public_runtime_admission,ACCOUNTED_PENDING_PGC_R02_INTERSECTION_NORMALIZATION,
pgc_g3a_u01_3a01_cc86af270845a058,g3a_u01_3a01,3A-U01,10000以內的數,3,upper,kp_g3a_u01_place_value_unit_conversion,四位數位值換算：十、百、千、金錢,NUMERIC,NUMERIC,四位數位值換算：十、百、千、金錢,四位數位值換算：十、百、千、金錢,pg_g3a_u01_place_value_unit_conversion,pg_g3a_u01_place_value_unit_conversion,ps_g3a_u01_tens_to_hundreds_conversion,NOT_APPLICABLE,NOT_APPLICABLE,sourceUnit|singleKnowledgePoint|mixedKnowledgePointsSameUnit,PIXEL,surface.pixel.beta,PUBLIC_ACTIVE,site/modules/curriculum/batch-a/batch-a-browser-generator-p03f13.js,site/modules/curriculum/batch-a/batch-a-browser-validator-p03f13.js,NOT_APPLICABLE,renderer.preview_html,renderer.iframe_print,20,200,,UNVERIFIED_UNTIL_PGC_R03,PUBLIC_VISIBLE_RUNTIME_EVIDENCE,fifteen_unit_public_runtime_admission,ACCOUNTED_PENDING_PGC_R02_INTERSECTION_NORMALIZATION,
pgc_g3a_u01_3a01_e6fc663727a69905,g3a_u01_3a01,3A-U01,10000以內的數,3,upper,kp_g3a_u01_range_reasoning,四位數條件範圍推理,APPLICATION,APPLICATION,application_word_problem,全域情境應用題,w01_app_pg_g3a_u01_range_reasoning,pg_g3a_u01_range_reasoning,ps_g3a_u01_4digit_range_compare_reasoning,NOT_APPLICABLE,NOT_APPLICABLE,sourceUnit|singleKnowledgePoint|mixedKnowledgePointsSameUnit,PIXEL,surface.pixel.beta,PUBLIC_ACTIVE,site/modules/curriculum/batch-a/batch-a-browser-generator-p03f13.js,site/modules/curriculum/batch-a/batch-a-browser-validator-p03f13.js,POSTG-APP-W01-A06E,renderer.preview_html,renderer.iframe_print,20,200,,UNVERIFIED_UNTIL_PGC_R03,PRODUCTION_ADMITTED_OR_PUBLIC_D0,fifteen_unit_public_runtime_admission,ACCOUNTED_PENDING_PGC_R02_INTERSECTION_NORMALIZATION,
pgc_g3a_u01_3a01_ec1780adaf6cd4e2,g3a_u01_3a01,3A-U01,10000以內的數,3,upper,kp_g3a_u01_number_to_chinese,四位數數字轉中文數字,NUMERIC,NUMERIC,四位數數字轉中文數字,四位數數字轉中文數字,pg_g3a_u01_number_to_chinese,pg_g3a_u01_number_to_chinese,ps_g3a_u01_4digit_number_to_chinese_with_zero,NOT_APPLICABLE,NOT_APPLICABLE,sourceUnit|singleKnowledgePoint|mixedKnowledgePointsSameUnit,FALLBACK_404,surface.classic.404_fallback,PUBLIC_DEPRECATED,site/modules/curriculum/batch-a/batch-a-browser-generator-p03f13.js,site/modules/curriculum/batch-a/batch-a-browser-validator-p03f13.js,NOT_APPLICABLE,renderer.preview_html,renderer.iframe_print,20,200,,UNVERIFIED_UNTIL_PGC_R03,PUBLIC_VISIBLE_RUNTIME_EVIDENCE,fifteen_unit_public_runtime_admission,ACCOUNTED_PENDING_PGC_R02_INTERSECTION_NORMALIZATION,
pgc_g3a_u01_3a01_ee66665429b87423,g3a_u01_3a01,3A-U01,10000以內的數,3,upper,kp_g3a_u01_digit_place_value_decomposition,四位數位值分解與位值判讀,NUMERIC,NUMERIC,四位數位值分解與位值判讀,四位數位值分解與位值判讀,pg_g3a_u01_digit_place_value_decomposition,pg_g3a_u01_digit_place_value_decomposition,ps_g3a_u01_4digit_digit_value_identification,NOT_APPLICABLE,NOT_APPLICABLE,sourceUnit|singleKnowledgePoint|mixedKnowledgePointsSameUnit,PIXEL,surface.pixel.beta,PUBLIC_ACTIVE,site/modules/curriculum/batch-a/batch-a-browser-generator-p03f13.js,site/modules/curriculum/batch-a/batch-a-browser-validator-p03f13.js,NOT_APPLICABLE,renderer.preview_html,renderer.iframe_print,20,200,,UNVERIFIED_UNTIL_PGC_R03,PUBLIC_VISIBLE_RUNTIME_EVIDENCE,fifteen_unit_public_runtime_admission,ACCOUNTED_PENDING_PGC_R02_INTERSECTION_NORMALIZATION,
